UNIQUE KEY,DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,PERSONS INJURED
3590841,1/1/2017,14:00,MANHATTAN,10040,40.8634245,-73.9264356,"(40.8634245, -73.9264356)",,,78        SHERMAN AVENUE,0
3592690,1/1/2017,14:00,,,,,,NEW YORK AVENUE,LINCOLN PLACE,,0
3590470,1/1/2017,14:15,BROOKLYN,11225,40.6657278,-73.9642424,"(40.6657278, -73.9642424)",,,450       FLATBUSH AVENUE,0
3591157,1/1/2017,14:15,BROOKLYN,11234,40.6130427,-73.9262037,"(40.6130427, -73.9262037)",FLATBUSH AVENUE,AVENUE S,,0
3590458,1/1/2017,14:15,,,,,,EAST 22 STREET,,,0
3591217,1/1/2017,14:20,BROOKLYN,11210,40.6288739,-73.9443433,"(40.6288739, -73.9443433)",,,1783      NEW YORK AVENUE,0
3590174,1/1/2017,14:20,,,,,,63 DRIVE,QUEENS BOULEVARD,,0
3590896,1/1/2017,14:20,QUEENS,11417,40.6802965,-73.8446402,"(40.6802965, -73.8446402)",LIBERTY AVENUE,CROSS BAY BOULEVARD,,1
3590790,1/1/2017,14:20,,,,,,107 STREET,37 AVENUE,,1
3590159,1/1/2017,14:30,,,40.7387304,-73.8121533,"(40.7387304, -73.8121533)",,,,4
3590912,1/1/2017,14:30,BROOKLYN,11221,40.6924993,-73.9416325,"(40.6924993, -73.9416325)",,,867       DE KALB AVENUE,1
3590410,1/1/2017,14:30,,,,,,SUTPHIN BOULEVARD,,,0
3590196,1/1/2017,14:30,,,,,,,,,0
3590544,1/1/2017,14:30,MANHATTAN,10035,40.8085632,-73.9407035,"(40.8085632, -73.9407035)",,,2084      5 AVENUE,0
3590167,1/1/2017,14:30,,,,,,SANDS STREET,JAY STREET,,0
3590631,1/1/2017,14:30,QUEENS,11691,40.5933206,-73.7727134,"(40.5933206, -73.7727134)",ROCKAWAY FREEWAY,BEACH 41 STREET,,0
3590447,1/1/2017,14:35,QUEENS,11378,40.7286128,-73.8871994,"(40.7286128, -73.8871994)",74 STREET,57 AVENUE,,1
3592519,1/1/2017,14:40,BROOKLYN,11212,40.661804,-73.920906,"(40.661804, -73.920906)",,,216       ROCKAWAY PARKWAY,0
3592265,1/1/2017,14:45,BROOKLYN,11223,40.5946524,-73.9672223,"(40.5946524, -73.9672223)",GRAVESEND NECK ROAD,EAST 4 STREET,,2
3590807,1/1/2017,14:47,BROOKLYN,11220,40.6352348,-74.0169771,"(40.6352348, -74.0169771)",6 AVENUE,erik place,,0
3590180,1/1/2017,14:50,QUEENS,11422,40.6545257,-73.7397841,"(40.6545257, -73.7397841)",HUXLEY STREET,148 ROAD,,0
3590232,1/1/2017,14:50,,,40.6425396,-73.8765111,"(40.6425396, -73.8765111)",,,,0
3591406,1/1/2017,14:55,,,,,,CROPSEY AVENUE,,,0
3590472,1/1/2017,14:58,,,,,,ROCKAWAY BOULEVARD,VANWYCK EXPRESSWAY,,4
3591177,1/1/2017,15:00,BROOKLYN,11229,40.599037,-73.95452,"(40.599037, -73.95452)",EAST 17 STREET,AVENUE U,,0
3590193,1/1/2017,15:00,BROOKLYN,11205,40.6940706,-73.9651035,"(40.6940706, -73.9651035)",,,132       RYERSON STREET,0
3590332,1/1/2017,15:00,QUEENS,11373,40.7350469,-73.8768145,"(40.7350469, -73.8768145)",,,87-05     55 AVENUE,0
3590133,1/1/2017,15:05,,,,,,HORACE HARDING EXPRESSWAY,,,1
3601631,1/1/2017,15:05,MANHATTAN,10022,40.759617,-73.961975,"(40.759617, -73.961975)",1 AVENUE,EAST 59 STREET,,0
3592234,1/1/2017,15:10,BRONX,10455,40.8125419,-73.9093322,"(40.8125419, -73.9093322)",,,525       JACKSON AVENUE,0
3590880,1/1/2017,15:14,MANHATTAN,10028,40.7782253,-73.9586287,"(40.7782253, -73.9586287)",PARK AVENUE,EAST 83 STREET,,0
3593788,1/1/2017,15:15,BRONX,10458,40.858222,-73.8902693,"(40.858222, -73.8902693)",,,486       EAST 188 STREET,0
3592977,1/1/2017,15:15,,,,,,,,78        TEN EYCK WALK,0
3590440,1/1/2017,15:15,,,,,,15 AVENUE,,,0
3590302,1/1/2017,15:20,BRONX,10475,40.8684728,-73.8215706,"(40.8684728, -73.8215706)",BARTOW AVENUE,HUTCHINSON RIVER PARKWAY,,0
3592113,1/1/2017,15:25,BRONX,10468,40.8674755,-73.8974019,"(40.8674755, -73.8974019)",JEROME AVENUE,EAST KINGSBRIDGE ROAD,,0
3590118,1/1/2017,15:30,BRONX,10466,40.8929658,-73.8610017,"(40.8929658, -73.8610017)",EAST 231 STREET,CARPENTER AVENUE,,0
3591189,1/1/2017,15:30,BROOKLYN,11234,40.6114632,-73.9243649,"(40.6114632, -73.9243649)",FLATBUSH AVENUE,AVENUE T,,0
3590270,1/1/2017,15:30,QUEENS,11413,40.6633664,-73.7638239,"(40.6633664, -73.7638239)",145 DRIVE,182 STREET,,0
3591127,1/1/2017,15:34,,,,,,,,,0
3590188,1/1/2017,15:35,QUEENS,11434,40.6679631,-73.7715434,"(40.6679631, -73.7715434)",NORTH CONDUIT AVENUE,BREWER BOULEVARD,,0
3590162,1/1/2017,15:35,QUEENS,11375,40.7269695,-73.853746,"(40.7269695, -73.853746)",QUEENS BOULEVARD,67 AVENUE,,2
3590389,1/1/2017,15:40,BRONX,10452,40.8451775,-73.9141598,"(40.8451775, -73.9141598)",JEROME AVENUE,CROSS BRONX EXPRESSWAY,,0
3590160,1/1/2017,15:40,,,,,,COLLEGE POINT BOULEVARD,HARDING EXPRESSWAY,,0
3590360,1/1/2017,15:40,,,,,,KISSENA BOULEVARD,,,0
3590881,1/1/2017,15:40,,,,,,EAST 61 STREET,,,0
3590716,1/1/2017,15:45,MANHATTAN,10013,40.7180266,-74.0030447,"(40.7180266, -74.0030447)",BROADWAY,WHITE STREET,,0
3590337,1/1/2017,15:45,,,40.672888,-73.9992169,"(40.672888, -73.9992169)",,,,0
3591351,1/1/2017,16:00,MANHATTAN,10011,40.7404705,-73.9982859,"(40.7404705, -73.9982859)",WEST 17 STREET,7 AVENUE,,0
3590296,1/1/2017,16:00,QUEENS,11375,40.7236379,-73.8396651,"(40.7236379, -73.8396651)",112 STREET,70 ROAD,,0
3590938,1/1/2017,16:00,BRONX,10453,40.8504784,-73.9154253,"(40.8504784, -73.9154253)",UNIVERSITY AVENUE,WEST TREMONT AVENUE,,1
3590545,1/1/2017,16:00,MANHATTAN,10017,40.7518617,-73.977074,"(40.7518617, -73.977074)",,,100       EAST 42 STREET,0
3593895,1/1/2017,16:00,BROOKLYN,11230,40.6199832,-73.9642669,"(40.6199832, -73.9642669)",CONEY ISLAND AVENUE,AVENUE L,,0
3590421,1/1/2017,16:00,STATEN ISLAND,10307,40.5103866,-74.248165,"(40.5103866, -74.248165)",,,190       MAIN STREET,0
3590338,1/1/2017,16:00,,,40.6781,-74.0023387,"(40.6781, -74.0023387)",,,,0
3590225,1/1/2017,16:10,,,40.6099199,-73.8974493,"(40.6099199, -73.8974493)",,,,0
3590923,1/1/2017,16:15,MANHATTAN,10027,40.8077723,-73.9454833,"(40.8077723, -73.9454833)",WEST 125 STREET,LENOX AVENUE,,1
3590898,1/1/2017,16:20,,,40.6638967,-73.8468445,"(40.6638967, -73.8468445)",,,,0
3590293,1/1/2017,16:22,,,,,,,,,0
3597190,1/1/2017,16:23,BROOKLYN,11201,40.6960346,-73.9845292,"(40.6960346, -73.9845292)",TILLARY STREET,FLATBUSH AVENUE EXTENSION,,2
3591150,1/1/2017,16:30,QUEENS,11691,40.6015424,-73.7469552,"(40.6015424, -73.7469552)",,,12-22     CAFFREY AVENUE,0
3590942,1/1/2017,16:30,BROOKLYN,11201,40.6982463,-73.9805437,"(40.6982463, -73.9805437)",NASSAU STREET,NAVY STREET,,0
3591352,1/1/2017,16:30,MANHATTAN,10036,40.7608228,-73.9983142,"(40.7608228, -73.9983142)",WEST 42 STREET,11 AVENUE,,0
3590423,1/1/2017,16:35,BRONX,10458,40.854418,-73.8875319,"(40.854418, -73.8875319)",HUGHES AVENUE,EAST 186 STREET,,0
3592060,1/1/2017,16:40,BROOKLYN,11215,40.667433,-73.9778167,"(40.667433, -73.9778167)",,,611       8 AVENUE,0
3591883,1/1/2017,16:40,,,,,,65 STREET,,,0
3591654,1/1/2017,16:46,BROOKLYN,11223,,,,MC DONALD AVENUE,AVENUE T,,0
3591236,1/1/2017,17:00,MANHATTAN,10028,40.774292,-73.9512622,"(40.774292, -73.9512622)",EAST 82 STREET,1 AVENUE,,0
3590300,1/1/2017,17:00,BRONX,10475,40.8694288,-73.8257368,"(40.8694288, -73.8257368)",,,2100      BARTOW AVENUE,1
3590648,1/1/2017,17:10,QUEENS,11421,40.6864472,-73.8548409,"(40.6864472, -73.8548409)",ATLANTIC AVENUE,87 STREET,,0
3590546,1/1/2017,17:15,MANHATTAN,10018,40.7509929,-73.9847439,"(40.7509929, -73.9847439)",,,48        WEST 37 STREET,0
3590271,1/1/2017,17:15,,,40.6710857,-73.7362678,"(40.6710857, -73.7362678)",,,,3
3591876,1/1/2017,17:20,MANHATTAN,10018,40.7589782,-73.9939358,"(40.7589782, -73.9939358)",WEST 42 STREET,DYER AVENUE,,4
3590175,1/1/2017,17:20,QUEENS,11374,40.7261762,-73.8648853,"(40.7261762, -73.8648853)",63 DRIVE,ALDERTON STREET,,0
3590860,1/1/2017,17:20,,,,,,JAMAICA AVENUE,87 STREET,,0
3591221,1/1/2017,17:20,BROOKLYN,11234,40.614457,-73.9153894,"(40.614457, -73.9153894)",AVENUE U,EAST 60 STREET,,1
3591055,1/1/2017,17:21,,,,,,,,19        BRUNSWICK STREET,1
3590290,1/1/2017,17:25,QUEENS,11435,40.6970919,-73.8033883,"(40.6970919, -73.8033883)",,,148-15    LIBERTY AVENUE,0
3590628,1/1/2017,17:26,BRONX,10472,40.8337702,-73.8773762,"(40.8337702, -73.8773762)",EAST 174 STREET,MANOR AVENUE,,0
3590861,1/1/2017,17:30,QUEENS,11416,40.68541,-73.8406116,"(40.68541, -73.8406116)",,,101-32    102 STREET,0
3590882,1/1/2017,17:30,,,,,,3 AVENUE,,,0
3590266,1/1/2017,17:30,BROOKLYN,11203,40.6544804,-73.9345912,"(40.6544804, -73.9345912)",,,302       EAST 46 STREET,0
3590473,1/1/2017,17:32,BROOKLYN,11215,40.66831,-73.987971,"(40.66831, -73.987971)",,,311       11 STREET,1
3590381,1/1/2017,17:37,STATEN ISLAND,10310,40.6266361,-74.1285836,"(40.6266361, -74.1285836)",,,1157      FOREST AVENUE,0
3592269,1/1/2017,17:45,,,,,,AVENUE D,,,1
3591371,1/1/2017,17:45,BRONX,10461,40.8367938,-73.846678,"(40.8367938, -73.846678)",ZEREGA AVENUE,WESTCHESTER AVENUE,,0
3591910,1/1/2017,17:45,BROOKLYN,11216,40.6872462,-73.9546828,"(40.6872462, -73.9546828)",LEXINGTON AVENUE,BEDFORD AVENUE,,1
3591821,1/1/2017,17:50,BROOKLYN,11214,40.6063279,-73.9964634,"(40.6063279, -73.9964634)",83 STREET,20 AVENUE,,1
3590316,1/1/2017,17:52,,,,,,BOSTON ROAD,,,0
3590884,1/1/2017,17:58,MANHATTAN,10065,40.75991,-73.95882,"(40.75991, -73.95882)",EAST 61 STREET,YORK AVENUE,,0
3590913,1/1/2017,18:00,MANHATTAN,10001,40.7486579,-73.9923126,"(40.7486579, -73.9923126)",,,365       7 AVENUE,0
3591272,1/1/2017,18:00,,,,,,,,,0
3592231,1/1/2017,18:00,,,,,,,,,0
3590291,1/1/2017,18:00,QUEENS,11104,40.7432641,-73.9196285,"(40.7432641, -73.9196285)",QUEENS BOULEVARD,45 STREET,,1
3590283,1/1/2017,18:05,,,,,,FULTON STREET,,,0
3592536,1/1/2017,18:10,BROOKLYN,11207,40.6706265,-73.8955418,"(40.6706265, -73.8955418)",PENNSYLVANIA AVENUE,BELMONT AVENUE,,1
3591535,1/1/2017,18:15,QUEENS,11423,40.7173011,-73.7746498,"(40.7173011, -73.7746498)",,,87-18     188 STREET,0
3591222,1/1/2017,18:30,BROOKLYN,11210,40.6256,-73.93916,"(40.6256, -73.93916)",AVENUE K,EAST 38 STREET,,0
3594316,1/1/2017,18:30,BROOKLYN,11212,40.66077,-73.91975,"(40.66077, -73.91975)",KINGS HIGHWAY,ROCKAWAY PARKWAY,,0
3590299,1/1/2017,18:30,QUEENS,11433,40.6915844,-73.7931815,"(40.6915844, -73.7931815)",110 AVENUE,157 STREET,,0
3592547,1/1/2017,18:30,QUEENS,11385,40.7012336,-73.8788354,"(40.7012336, -73.8788354)",,,73-34     71 PLACE,0
3590561,1/1/2017,18:40,MANHATTAN,10001,40.7477379,-73.9868487,"(40.7477379, -73.9868487)",,,49        WEST 32 STREET,0
3592624,1/1/2017,18:44,BROOKLYN,11201,40.696197,-73.9887629,"(40.696197, -73.9887629)",ADAMS STREET,TILLARY STREET,,0
3590788,1/1/2017,18:45,BROOKLYN,11221,,,,,,1210      GATES AVENUE,1
3590737,1/1/2017,18:45,STATEN ISLAND,10304,,,,JEFFERSON STREET,BUEL AVENUE,,1
3589945,1/1/2017,18:54,QUEENS,11355,,,,SANFORD AVENUE,MAIN STREET,,0
3591077,1/1/2017,18:55,MANHATTAN,10002,40.7131975,-73.9838832,"(40.7131975, -73.9838832)",MADISON STREET,GOUVERNEUR STREET,,1
3590460,1/1/2017,19:00,QUEENS,11420,40.6678986,-73.8168442,"(40.6678986, -73.8168442)",123 STREET,149 AVENUE,,3
3591215,1/1/2017,19:00,BROOKLYN,11207,40.6865106,-73.9120961,"(40.6865106, -73.9120961)",,,58        COVERT STREET,0
3590808,1/1/2017,19:00,BROOKLYN,11209,40.6274713,-74.0345411,"(40.6274713, -74.0345411)",,,134       82 STREET,0
3590267,1/1/2017,19:00,,,,,,AVENUE D,,,2
3591645,1/1/2017,19:10,STATEN ISLAND,10310,,,,,,257       BEMENT AVENUE,0
3591320,1/1/2017,19:15,BRONX,10459,40.8267875,-73.8909065,"(40.8267875, -73.8909065)",EAST 167 STREET,HOE AVENUE,,0
3590362,1/1/2017,19:20,,,,,,MAPLE AVENUE,,,0
3590194,1/1/2017,19:20,,,40.7494725,-73.7563932,"(40.7494725, -73.7563932)",,,,0
3590334,1/1/2017,19:28,STATEN ISLAND,10305,40.5830447,-74.0961705,"(40.5830447, -74.0961705)",HYLAN BOULEVARD,SEAVER AVENUE,,0
3591308,1/1/2017,19:30,BROOKLYN,11230,40.6299872,-73.9715677,"(40.6299872, -73.9715677)",OCEAN PARKWAY,FOSTER AVENUE,,1
3590401,1/1/2017,19:30,,,,,,ROCKAWAY BOULEVARD,147 STREET,,4
3590275,1/1/2017,19:30,BROOKLYN,11212,40.657845,-73.9208163,"(40.657845, -73.9208163)",LENOX ROAD,KINGS HIGHWAY,,0
3590333,1/1/2017,19:30,,,40.7419723,-73.8411542,"(40.7419723, -73.8411542)",,,,0
3603137,1/1/2017,19:30,,,40.69977,-73.98294,"(40.69977, -73.98294)",SANDS STREET,,,1
3590625,1/1/2017,19:32,,,,,,WHITE PLAINS ROAD,,,0
3590295,1/1/2017,19:40,BRONX,10459,,,,INTERVALE AVENUE,BECK STREET,,3
3590255,1/1/2017,19:45,BROOKLYN,11203,40.6513752,-73.9380791,"(40.6513752, -73.9380791)",CHURCH AVENUE,EAST 42 STREET,,1
3602559,1/1/2017,19:45,BROOKLYN,11203,40.634945,-73.9325,"(40.634945, -73.9325)",GLENWOOD ROAD,EAST 46 STREET,,0
3590274,1/1/2017,19:45,QUEENS,11375,40.7243014,-73.8451618,"(40.7243014, -73.8451618)",108 STREET,69 ROAD,,0
3590324,1/1/2017,19:49,BROOKLYN,11238,40.6830437,-73.9708276,"(40.6830437, -73.9708276)",,,487       CARLTON AVENUE,0
3590431,1/1/2017,19:52,BROOKLYN,11217,40.6893556,-73.9785667,"(40.6893556, -73.9785667)",,,180       ASHLAND PLACE,1
3590480,1/1/2017,19:55,QUEENS,11418,,,,,,85-49     110 STREET,1
3590436,1/1/2017,1:00,QUEENS,11385,40.7072563,-73.9027017,"(40.7072563, -73.9027017)",,,59-14     PALMETTO STREET,0
3590353,1/1/2017,1:00,BROOKLYN,11223,40.6056922,-73.9802826,"(40.6056922, -73.9802826)",,,1702      WEST 7 STREET,0
3590010,1/1/2017,1:00,QUEENS,11358,40.7537655,-73.8048849,"(40.7537655, -73.8048849)",46 AVENUE,162 STREET,,0
3589950,1/1/2017,1:00,QUEENS,11365,40.7396536,-73.8074559,"(40.7396536, -73.8074559)",,,59-48     161 STREET,0
3589964,1/1/2017,1:05,,,,,,WOODHAVEN BOULEVARD,,,0
3591246,1/1/2017,1:05,MANHATTAN,10002,40.7194838,-73.9912843,"(40.7194838, -73.9912843)",DELANCEY STREET,ELDRIDGE STREET,,0
3590553,1/1/2017,1:05,BROOKLYN,11235,40.583106,-73.9541414,"(40.583106, -73.9541414)",EMMONS AVENUE,SHORE BOULEVARD,,1
3590035,1/1/2017,1:05,,,,,,LINDEN BOULEVARD,178 STREET,,1
3591220,1/1/2017,1:20,BROOKLYN,11215,40.6739992,-73.9822776,"(40.6739992, -73.9822776)",1 STREET,5 AVENUE,,0
3591478,1/1/2017,1:25,,,40.8441075,-73.8979971,"(40.8441075, -73.8979971)",,,,3
3590029,1/1/2017,1:25,MANHATTAN,10001,40.7491494,-73.9956907,"(40.7491494, -73.9956907)",,,383       8 AVENUE,0
3590871,1/1/2017,1:29,,,,,,2 AVENUE,,,0
3600676,1/1/2017,1:30,,,40.674313,-73.95009,"(40.674313, -73.95009)",NOSTRAND AVENUE,,,0
3591186,1/1/2017,1:30,BROOKLYN,11201,40.6949617,-73.987162,"(40.6949617, -73.987162)",JAY STREET,JOHNSON STREET,,0
3590783,1/1/2017,1:30,QUEENS,11372,40.7517871,-73.8846842,"(40.7517871, -73.8846842)",82 STREET,35 AVENUE,,1
3589949,1/1/2017,1:30,MANHATTAN,10002,40.7205758,-73.9871499,"(40.7205758, -73.9871499)",,,150       ESSEX STREET,0
3589970,1/1/2017,1:30,QUEENS,11001,40.7366974,-73.7049663,"(40.7366974, -73.7049663)",,,263-000   EAST WILLISTON AVENUE,0
3591353,1/1/2017,1:30,MANHATTAN,10001,40.754584,-73.9991446,"(40.754584, -73.9991446)",WEST 34 STREET,10 AVENUE,,1
3590276,1/1/2017,1:40,,,,,,HARBOR ROAD,BRABANT STREET,,0
3590224,1/1/2017,1:40,,,40.722496,-73.940414,"(40.722496, -73.940414)",,,,0
3590377,1/1/2017,1:41,,,,,,11 STREET,,,0
3590453,1/1/2017,1:42,BROOKLYN,11229,40.5993815,-73.9514043,"(40.5993815, -73.9514043)",AVENUE U,OCEAN AVENUE,,0
3590003,1/1/2017,1:43,,,,,,31 STREET,,,0
3590263,1/1/2017,1:44,BROOKLYN,11212,40.6578584,-73.9164877,"(40.6578584, -73.9164877)",ROCKAWAY PARKWAY,WILLMOHR STREET,,0
3589952,1/1/2017,1:48,QUEENS,11414,40.6678948,-73.8420304,"(40.6678948, -73.8420304)",CROSS BAY BOULEVARD,153 AVENUE,,0
3589957,1/1/2017,1:50,QUEENS,11420,,,,135 AVENUE,125 STREET,,0
3589972,1/1/2017,1:50,QUEENS,11417,40.6822652,-73.8451332,"(40.6822652, -73.8451332)",WOODHAVEN BOULEVARD,103 AVENUE,,0
3590907,1/1/2017,1:55,BROOKLYN,11205,40.6950048,-73.9524886,"(40.6950048, -73.9524886)",NOSTRAND AVENUE,MYRTLE AVENUE,,0
3590543,1/1/2017,1:55,BROOKLYN,11208,40.6761306,-73.8848547,"(40.6761306, -73.8848547)",LIBERTY AVENUE,CLEVELAND STREET,,0
3592221,1/1/2017,20:00,,,,,,FLATLANDS AVENUE,,,0
3591180,1/1/2017,20:00,BROOKLYN,11223,40.598312,-73.9611853,"(40.598312, -73.9611853)",CONEY ISLAND AVENUE,AVENUE U,,0
3590339,1/1/2017,20:00,MANHATTAN,10013,40.7184548,-73.9977598,"(40.7184548, -73.9977598)",,,133       MULBERRY STREET,0
3590294,1/1/2017,20:00,QUEENS,11377,40.7453924,-73.9066122,"(40.7453924, -73.9066122)",ROOSEVELT AVENUE,58 STREET,,0
3590246,1/1/2017,20:00,,,40.753788,-73.744286,"(40.753788, -73.744286)",,,,0
3590763,1/1/2017,20:01,,,40.826625,-73.9309767,"(40.826625, -73.9309767)",,,,0
3590351,1/1/2017,20:05,BROOKLYN,11204,40.6151842,-73.9836655,"(40.6151842, -73.9836655)",65 STREET,21 AVENUE,,0
3590277,1/1/2017,20:10,BRONX,10467,,,,BARNES AVENUE,ARNOW AVENUE,,2
3592253,1/1/2017,20:17,,,,,,AVENUE U,,,0
3591428,1/1/2017,20:18,BROOKLYN,11237,40.703239,-73.9143859,"(40.703239, -73.9143859)",SAINT NICHOLAS AVENUE,GREENE AVENUE,,0
3590363,1/1/2017,20:19,QUEENS,11354,40.7607289,-73.8327642,"(40.7607289, -73.8327642)",,,37-05     PRINCE STREET,0
3603728,1/1/2017,20:20,BROOKLYN,11212,40.65473,-73.90692,"(40.65473, -73.90692)",LINDEN BOULEVARD,ROCKAWAY AVENUE,,1
3590608,1/1/2017,20:20,,,,,,EAST 93 STREET,,,0
3590422,1/1/2017,20:30,STATEN ISLAND,10309,40.5571801,-74.2097529,"(40.5571801, -74.2097529)",,,2151      ARTHUR KILL ROAD,0
3591354,1/1/2017,20:35,MANHATTAN,10011,40.7454163,-74.0081994,"(40.7454163, -74.0081994)",11 AVENUE,WEST 18 STREET,,0
3590607,1/1/2017,20:40,BROOKLYN,11236,40.6456472,-73.9028997,"(40.6456472, -73.9028997)",,,1404      ROCKAWAY PARKWAY,0
3592407,1/1/2017,20:45,,,40.590717,-74.194,"(40.590717, -74.194)",,,,0
3591324,1/1/2017,20:47,BRONX,10459,40.820189,-73.8906752,"(40.820189, -73.8906752)",BRUCKNER BOULEVARD,HUNTS POINT AVENUE,,0
3590272,1/1/2017,20:47,QUEENS,11413,40.677669,-73.7406564,"(40.677669, -73.7406564)",229 STREET,133 AVENUE,,0
3591369,1/1/2017,20:55,,,,,,,,,0
3590731,1/1/2017,20:59,MANHATTAN,10019,40.7647907,-73.9842822,"(40.7647907, -73.9842822)",WEST 54 STREET,8 AVENUE,,0
3590325,1/1/2017,21:00,QUEENS,11373,40.733116,-73.8705722,"(40.733116, -73.8705722)",HOFFMAN DRIVE,WOODHAVEN BOULEVARD,,0
3590567,1/1/2017,21:00,MANHATTAN,10016,40.746661,-73.9803599,"(40.746661, -73.9803599)",,,120       EAST 34 STREET,1
3592085,1/1/2017,21:00,QUEENS,11101,40.7403404,-73.9363437,"(40.7403404, -73.9363437)",31 STREET,HUNTERS POINT AVENUE,,0
3592079,1/1/2017,21:00,,,,,,PITKIN AVENUE,,,0
3592475,1/1/2017,21:00,BROOKLYN,11208,40.6744045,-73.8697525,"(40.6744045, -73.8697525)",CRESCENT STREET,BELMONT AVENUE,,1
3591584,1/1/2017,21:15,BROOKLYN,11234,,,,,,5100      AVENUE U,0
3590395,1/1/2017,21:15,,,40.66632,-73.83481,"(40.66632, -73.83481)",,,,0
3591313,1/1/2017,21:27,BROOKLYN,11226,40.6388511,-73.964927,"(40.6388511, -73.964927)",RUGBY ROAD,DORCHESTER ROAD,,0
3590840,1/1/2017,21:30,MANHATTAN,10034,40.8608623,-73.9201914,"(40.8608623, -73.9201914)",,,440       WEST 202 STREET,0
3591074,1/1/2017,21:30,BRONX,10473,40.8203001,-73.8546356,"(40.8203001, -73.8546356)",SEWARD AVENUE,PUGSLEY AVENUE,,0
3591515,1/1/2017,21:40,BROOKLYN,11230,40.6172775,-73.9666636,"(40.6172775, -73.9666636)",EAST 8 STREET,AVENUE M,,0
3590366,1/1/2017,21:43,,,40.8448669,-73.9225524,"(40.8448669, -73.9225524)",,,,1
3590634,1/1/2017,21:50,,,,,,5 AVENUE,,,0
3593586,1/1/2017,21:55,,,,,,,,,0
3592084,1/1/2017,22:00,,,,,,BORDEN AVENUE,VANDAM STREET,,0
3590313,1/1/2017,22:00,QUEENS,11358,40.7579176,-73.7874059,"(40.7579176, -73.7874059)",,,194-11    NORTHERN BOULEVARD,0
3590717,1/1/2017,22:00,MANHATTAN,10019,40.7637658,-73.9779471,"(40.7637658, -73.9779471)",,,101       WEST 56 STREET,0
3590364,1/1/2017,22:00,QUEENS,11355,40.7555143,-73.8202994,"(40.7555143, -73.8202994)",CHERRY AVENUE,BOWNE STREET,,0
3591516,1/1/2017,22:20,BROOKLYN,11230,40.6173816,-73.9657379,"(40.6173816, -73.9657379)",AVENUE M,EAST 9 STREET,,0
3590782,1/1/2017,22:26,,,,,,MORRIS AVENUE,,,0
3590791,1/1/2017,22:30,QUEENS,11370,40.7657241,-73.8923819,"(40.7657241, -73.8923819)",,,75-20     ASTORIA BOULEVARD,0
3590449,1/1/2017,22:30,QUEENS,11420,40.6822862,-73.808047,"(40.6822862, -73.808047)",LINDEN BOULEVARD,134 STREET,,0
3590459,1/1/2017,22:30,,,,,,FLATBUSH AVENUE,GRAND ARMY PLAZA,,0
3590836,1/1/2017,22:40,MANHATTAN,10036,40.7607786,-73.9909287,"(40.7607786, -73.9909287)",,,657       9 AVENUE,0
3590311,1/1/2017,22:50,,,40.8040684,-73.9311544,"(40.8040684, -73.9311544)",,,,0
3590352,1/1/2017,23:00,,,,,,BAY PARKWAY,SHORE PARKWAY,,0
3590677,1/1/2017,23:00,,,,,,NARROWS ROAD SOUTH,GRASMERE DRIVE,,0
3590844,1/1/2017,23:00,,,,,,WEST 207 STREET,,,0
3590346,1/1/2017,23:00,,,40.7114306,-73.7284402,"(40.7114306, -73.7284402)",,,,0
3591519,1/1/2017,23:00,BROOKLYN,11230,40.633111,-73.9721609,"(40.633111, -73.9721609)",OCEAN PARKWAY,18 AVENUE,,1
3590347,1/1/2017,23:30,QUEENS,11427,40.7291933,-73.7391317,"(40.7291933, -73.7391317)",,,221-59    BRADDOCK AVENUE,0
3591875,1/1/2017,23:40,MANHATTAN,10036,40.7584292,-73.9926328,"(40.7584292, -73.9926328)",9 AVENUE,WEST 42 STREET,,0
3590361,1/1/2017,23:45,BRONX,10457,,,,RYER AVENUE,EAST 182 STREET,,0
3591187,1/1/2017,23:45,BROOKLYN,11229,40.6062171,-73.9539239,"(40.6062171, -73.9539239)",EAST 19 STREET,AVENUE R,,0
3590391,1/1/2017,23:49,,,40.739147,-73.9010795,"(40.739147, -73.9010795)",,,,0
3590792,1/1/2017,23:50,QUEENS,11372,40.7476924,-73.8937969,"(40.7476924, -73.8937969)",BROADWAY,72 STREET,,0
3591145,1/1/2017,23:55,,,,,,GLENWOOD ROAD,EAST 56 STREET,,1
3591587,1/1/2017,23:55,BROOKLYN,11210,,,,AVENUE L,EAST 31 STREET,,0
3590597,1/1/2017,2:00,,,,,,ALABAMA AVENUE,,,0
3592712,1/1/2017,2:00,BROOKLYN,11233,,,,EAST NEW YORK AVENUE,EAST 98TH STREET,,0
3590922,1/1/2017,2:00,MANHATTAN,10026,40.8029702,-73.9478531,"(40.8029702, -73.9478531)",,,85        WEST 118 STREET,0
3590595,1/1/2017,2:00,QUEENS,11385,40.7005934,-73.8545649,"(40.7005934, -73.8545649)",WOODHAVEN BOULEVARD,FOREST PARK DRIVE,,0
3590750,1/1/2017,2:00,,,,,,23 AVENUE,,,0
3590640,1/1/2017,2:00,,,,,,3 AVENUE,,,0
3591498,1/1/2017,2:00,BRONX,10451,40.816535,-73.9282179,"(40.816535, -73.9282179)",EAST 144 STREET,GRAND CONCOURSE,,1
3595037,1/1/2017,2:00,MANHATTAN,10002,40.7152349,-73.9908556,"(40.7152349, -73.9908556)",,,17        LUDLOW STREET,0
